EVTDESC316110_2;With the conversion of the infidel [From.GetTitledName], your former successor, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316110_3;With your former successor [From.GetTitledName] now no longer considered a proper druid, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316110_4;With your former successor [From.GetTitledName] now incapable of performing his functions, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316110_5;With your former successor [From.GetTitledName] now unlanded and no longer holding the power required to wield a title of such rank, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTOPTA316110;A great council will be convened!;;;;;;;;;;;;;x
EVTNAME316111;The Archdruid Succession;;;;;;;;;;;;;x
EVTDESC316111;As the first Archdruid of the Pictish faith, it is [From.GetTitledName]'s duty to ensure that the new Pictish hierachy continues after [From.GetHersHis] death. To this end, [From.GetSheHe] has decided to convene The Circle of Druids to choose the most suitable candidate from all the druids of the world to succeed him once [From.GetSheHe] dies, as the new form of succession of the Archdruidship.;;;;;;;;;;;;;x
EVTDESC316111_0;With [Root.RelHead.GetTitledName]'s ascension as the new Archdruid of the Pictish faith, the time has come to choose the next successor to the Archdruidship. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316111_1;With the death of [From.GetTitledName], the former successor to the head of the Circle of Druids, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316111_2;With the conversion of the infidel [From.GetTitledName], the former successor to the head of the Circle of Druids, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316111_3;With the former successor to the head of the Circle of Druids [From.GetTitledName] now no longer considered a proper druid, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316111_4;With the former successor to the head of the Circle of Druids [From.GetTitledName] now incapable of performing his functions, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316111_5;With the former successor to the head of the Circle of Druids [From.GetTitledName] now unlanded and no longer holding the power required to wield a title of such rank, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTOPTA316111;It is time for us to meet once more.;;;;;;;;;;;;;x
EVTOPTB316111;May the gods guide the druids in all their wisdom!;;;;;;;;;;;;;x
EVTNAME316112;Invitation for Candidacy;;;;;;;;;;;;;x
EVTDESC316112;As a druid, you are one of the most highly respected religious figures in the Pictish world. As such, the Circle of Druids has invited you to be considered to be the next successor to the Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316112;I would be interested in this opportunity.;;;;;;;;;;;;;x
EVTOPTB316112;No, I do not think that I would make the best candidate.;;;;;;;;;;;;;x
EVTOPTC316112TT;You offer your name as a candidate. You will be judged based on several factors, including your piety, prestige, learning, diplomacy, rank, and traits.;;;;;;;;;;;;;x
EVTNAME3161121;No Potential Candidates;;;;;;;;;;;;;x
EVTDESC3161121;It has come to your attention that despite your best efforts to search far and wide, your council has been unable to find any landed druids worthy of your esteemed position. Without a proper successor to succeed you, the Pictish Archdruidship will become vacant after your death unless a suitable candidate presents himself.;;;;;;;;;;;;;x
EVTOPTA3161121;This is quite worrying...;;;;;;;;;;;;;x
EVTNAME3161122;No Potential Archdruid Candidates;;;;;;;;;;;;;x
EVTDESC3161122;Despite searching far and wide, the Circle of Druids has been unable to find any druids of a suitable rank. Without a proper successor to succeed [Root.RelHead.GetTitledName], the Pictish Archdruidship will become vacant after [Root.RelHead.GetHerHis] death unless a suitable candidate presents himself.;;;;;;;;;;;;;x
EVTOPTA3161122;This is worrying news...;;;;;;;;;;;;;x
EVTDESC316113;Number of Candidates (DEBUG): [Root.num_druid_candidates.GetValue];;;;;;;;;;;;;x
EVTDESC3161140;Druid Score: [From.druid_score.GetValue];;;;;;;;;;;;;x
EVTNAME316116;Candidate Defeated;;;;;;;;;;;;;x
EVTDESC316116;Unfortunately, the Circle of Druids has decided that you are not the most worthy candidate to be the successor of the Archdruid, and has settled on another candidate as more suitable.;;;;;;;;;;;;;x
EVTOPTA316116;Maybe next time.;;;;;;;;;;;;;x
EVTNAME3161170;Successor Chosen;;;;;;;;;;;;;x
EVTDESC3161170;After a long discussion regarding the abilities and worthiness of each druid that had offered himself as a candidate, you and the Circle of Druids have settled on [pict_druid_successor.GetTitledName] as a suitable successor for the Archdruidship.;;;;;;;;;;;;;x
EVTOPTA3161170;May [pict_druid_successor.GetSheHe] have the wisdom and strength to be successful when I am gone.;;;;;;;;;;;;;x
EVTNAME316118;Successor Chosen;;;;;;;;;;;;;x
EVTDESC316118;After a long discussion regarding the abilities and worthiness of each druid that had offered himself as a candidate, [From.GetTitledName] and the Circle of Druids have settled on you as a suitable successor for the Archdruidship! You have been invited to become the official Archdruid Successor.;;;;;;;;;;;;;x
EVTOPTA316118;Praise [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316119;Successor Chosen;;;;;;;;;;;;;x
EVTDESC316119;After a long discussion regarding the abilities and worthiness of each druid that had offered himself as a candidate, [Root.RelHead.GetTitledName] and the Circle of Druids have settled on [pict_druid_successor.GetTitledName] as a suitable successor for the Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316119;May [pict_druid_successor.GetSheHe] have the wisdom and strength to succeed [Root.RelHead.GetTitledName].;;;;;;;;;;;;;x
EVTNAME316120;A New Successor Candidate;;;;;;;;;;;;;x
EVTDESC316120;With the lack of a recognized successor to the Pictish Archdruidship, [From.GetTitledName] has presented [From.GetHerselfHimself] as a druid worthy of the position. While perhaps not the perfect candidate, [From.GetSheHe] is certainly fit to fill the much-needed position to ensure the line of Archdruids continues.;;;;;;;;;;;;;x
EVTOPTA316120;Excellent! [From.GetSheHe] would be a worthy successor.;;;;;;;;;;;;;x
EVTOPTB316120;No, I do not think he would make a suitable archdruid.;;;;;;;;;;;;;x
EVTNAME316121;Petition Accepted;;;;;;;;;;;;;x
EVTDESC316121;After some consideration, [From.GetTitledName] has agreed that you are fit to succeed [From.GetHerHim] as the Pictish Archdruid, and has publicly declared you his successor.;;;;;;;;;;;;;x
EVTOPTA316121;Excellent! Praise [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316122;Petition Denied;;;;;;;;;;;;;x
EVTDESC316122;After some consideration, [From.GetTitledName] has decided that you are not fit to succeed [From.GetHerHim] as the Pictish Archdruid, and has refused your request to make you [From.GetHerHis] successor.;;;;;;;;;;;;;x
EVTOPTA316122;Even though he is desperately looking for one!?!;;;;;;;;;;;;;x
EVTNAME316123;Successor Chosen;;;;;;;;;;;;;x
EVTDESC316123;After a lapse in which there was no suitable druid to succeed [From.GetHerHim], [From.GetTitledName] and the Circle of Druids have settled on [pict_druid_successor.GetTitledName] as a suitable successor for the Archdruidship, avoiding a possible interregnum.;;;;;;;;;;;;;x
EVTOPTA316123;Praise [This.Religion.GetRandomGodName]! May [pict_druid_successor.GetSheHe] have the wisdom and strength to succeed [From.GetTitledName].;;;;;;;;;;;;;x
EVTNAME316125;No Candidates;;;;;;;;;;;;;x
EVTDESC316125;Despite having sent out invitations to several prominent druids inviting them to be your successor, no one has expressed any interest in that position. It seems that you will have to go and ask one of them to be your successor yourself.;;;;;;;;;;;;;x
EVTOPTA316125;I have just the person in mind...;;;;;;;;;;;;;x
EVTNAME316126;Request to be Successor;;;;;;;;;;;;;x
EVTDESC316126;It seems that nobody has offered himself up as a candidate to succeed [From.GetTitledName], as [From.GetSheHe] has come asking you personally to fill the position. Despite you having earlier rejected the idea of becoming the next Archdruid, [From.GetTitledName] believes that you would make a suitable successor to [From.GetHerHim].;;;;;;;;;;;;;x
EVTOPTA316126;Very well then. If no one else will, I will succeed you as Archdruid.;;;;;;;;;;;;;x
EVTOPTB316126;No, I am not interested in filling this position.;;;;;;;;;;;;;x
EVTNAME316127;Successor Accepts;;;;;;;;;;;;;x
EVTDESC316127;Following your request, [From.GetTitledName] has agreed to be your successor and take up the mantle of the Archdruidship once you die.;;;;;;;;;;;;;x
EVTOPTA316127;Excellent! [From.GetSheHeCap] would be a worthy successor.;;;;;;;;;;;;;x
EVTNAME316128;Reclaiming the Archdruidship;;;;;;;;;;;;;x
EVTDESC316128;Following the death of the previous Archdruid, the Pictish Archdruidship had been vacant as there was no suitable successor ready to fill the position. But now, with your power and piety you have been able to garner enough support among the remaining druids to proclaim yourself and be recognized as the new Archdruid to lead the Pictish faithful.;;;;;;;;;;;;;x
EVTOPTA316128;Praise [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316129;A New Archdruid;;;;;;;;;;;;;x
EVTDESC316129;Ever since the death of the previous Archdruid, the Pictish Archdruidship has been vacant without any suitable successors ready to fill the position. Now, [From.GetTitledName] has managed to garner enough support among the remaining druids to proclaim himself the new Archdruid, dedicating himself to the leading the faith once more.;;;;;;;;;;;;;x
EVTOPTA316129;Praise [This.Religion.GetRandomGodName]! May [From.GetSheHe] lead us well!;;;;;;;;;;;;;x
EVTNAME316140;Death of the Archdruid;;;;;;;;;;;;;x
EVTDESC316140;With your passing to the Otherworld, the Circle of Druids has acclaimed [pict_druid_successor.GetTitledName] as the next Archdruid to lead the Reformed Pictish religion.;;;;;;;;;;;;;x
EVTDESC316140_1;With your passing to the Otherworld, the esteemed position of the Pictish Archdruidship has lapsed. Without any recognized successor, your position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316140;May [pict_druid_successor.GetSheHe] lead the faithful well.;;;;;;;;;;;;;x
EVTOPTB316140;May [This.Religion.GetRandomGodName] help the faithful find a new leader.;;;;;;;;;;;;;x
EVTNAME316141;Death of the Archdruid;;;;;;;;;;;;;x
EVTDESC316141;With [FromFromFrom.GetTitledName]'s passing to the Otherworld, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Pictish religion.;;;;;;;;;;;;;x
EVTOPTA316141;May [From.GetSheHe] help me guide lead the faithful well.;;;;;;;;;;;;;x
EVTNAME316142;Death of the Archdruid;;;;;;;;;;;;;x
EVTDESC316142;With [FromFromFromFrom.GetTitledName]'s passing to the Otherworld, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Pictish religion.;;;;;;;;;;;;;x
EVTDESC316142_1;With [From.GetTitledName]'s passing to the Otherworld, the esteemed position of the Pictish Archdruidship has lapsed. Without any recognized successor, the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316142;May [This.Religion.GetRandomGodName] help [Root.RelHead.GetSheHe] guide us well.;;;;;;;;;;;;;x
EVTOPTB316142;May [This.Religion.GetRandomGodName] help us find a new leader in the faith.;;;;;;;;;;;;;x
EVTNAME316144;Archdruid Unlanded;;;;;;;;;;;;;x
EVTDESC316144;As an unlanded courtier, you now no longer have the respect or power required for the position of Archdruid, and the Circle of Druids has acclaimed [pict_druid_successor.GetTitledName] as your successor.;;;;;;;;;;;;;x
EVTOPTA316144;Very well then. It is for the best.;;;;;;;;;;;;;x
EVTNAME316145;Archdruid Unlanded;;;;;;;;;;;;;x
EVTDESC316145;With Archdruid [From.GetName]'s loss of all [From.GetHerHis] lands, [From.GetSheHe] no longer has the power or prestige required of such an Archdruid. To succeed him, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Pictish religion.;;;;;;;;;;;;;x
EVTOPTA316145;May [From.GetSheHe] help me guide lead the faithful well.;;;;;;;;;;;;;x
EVTNAME316146;Archdruid Unlanded;;;;;;;;;;;;;x
EVTDESC316146;With Archdruid [FromFrom.GetName]'s loss of all [FromFrom.GetHerHis] lands, [FromFrom.GetSheHe] no longer has the power or prestige required of such an Archdruid. To succeed him, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Pictish religion.;;;;;;;;;;;;;x
EVTDESC316146_1;With Archdruid [FromFrom.GetName]'s loss of all [FromFrom.GetHerHis] lands, [FromFrom.GetSheHe] no longer has the power or prestige required of such an Archdruid.  Without any recognized successor, e esteemed position of the Pictish Archdruidship has lapsed, and the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316146;May [This.Religion.GetRandomGodName] help [Root.RelHead.GetSheHe] guide us well.;;;;;;;;;;;;;x
EVTOPTB316146;May [This.Religion.GetRandomGodName] help us find a new leader in the faith.;;;;;;;;;;;;;x
EVTNAME316147;Archdruid Converts;;;;;;;;;;;;;x
EVTDESC316147;With your conversion to the [This.Religion.GetName] religion, the Pictish pagans of your old faith are no longer recognizing you as their Archdruid, and the Circle of Druids has acclaimed [pict_druid_successor.GetTitledName] as their new spiritual leader.;;;;;;;;;;;;;x
EVTDESC316147_1;With your conversion to the [This.Religion.GetName] religion, the Pictish pagans of your old faith are no longer recognizing you as their Archdruid. Without any recognized successor to your former position, the Pictish Archdruidship has become vacant until a suitable candidate arises to claim it once more.;;;;;;;;;;;;;x
EVTOPTA316147;Soon the infidels will see the power of [This.Religion.GetRandomGodName] as well!;;;;;;;;;;;;;x
EVTOPTB316147;Excellent! Soon the infidels will see the power of [This.Religion.GetRandomGodName] as well!;;;;;;;;;;;;;x
EVTNAME316148;Archdruid Converts;;;;;;;;;;;;;x
EVTDESC316148;With the conversion of the infidel [From.GetTitledName], your former Archdruid is no longer worthy of his esteemed position as the highest of the druids. To succeed him, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Pictish religion.;;;;;;;;;;;;;x
EVTOPTA316148;I will guide the faithful well! May [This.Religion.GetRandomGodName] damn the apostate!;;;;;;;;;;;;;x
EVTNAME316149;Archdruid Converts;;;;;;;;;;;;;x
EVTDESC316149;With the conversion of the infidel [FromFrom.GetTitledName], your former Archdruid is no longer worthy of his esteemed position as the highest of the druids. To succeed him, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Pictish religion.;;;;;;;;;;;;;x
EVTDESC316149_1;With the conversion of the infidel [From.GetTitledName], your former Archdruid is no longer worthy of his esteemed position as the highest of the druids. Without any recognized successor, the esteemed position of the Pictish Archdruidship has lapsed, and the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316149;May [This.Religion.GetRandomGodName] damn the apostate and help [Root.RelHead.GetHerHim] guide us well.;;;;;;;;;;;;;x
EVTOPTB316149;May [This.Religion.GetRandomGodName] damn the apostate and help us find a new leader in the faith!;;;;;;;;;;;;;x
EVTNAME316150;Archdruid Unworthy;;;;;;;;;;;;;x
EVTDESC316150;After being stripped of your old dignities as an esteemed druid, you are no longer considered worthy of your position of Archdruid of the Pictish faith. To succeed you, the Circle of Druids has acclaimed [pict_druid_successor.GetTitledName] as the new spiritual leader of the faith.;;;;;;;;;;;;;x
EVTDESC316150_1;After being stripped of your old dignities as an esteemed druid, you are no longer considered worthy of your position of Archdruid of the Pictish faith. Without any recognized successor to your former position, the Pictish Archdruidship has become vacant until a suitable candidate arises to claim it once more.;;;;;;;;;;;;;x
EVTOPTA316150;Curses! As if they knew what a druid really was anyway...;;;;;;;;;;;;;x
EVTOPTB316150;Curses! Surely even I would be better than having no leader?!?;;;;;;;;;;;;;x
EVTNAME316151;Archdruid Unworthy;;;;;;;;;;;;;x
EVTDESC316151;After being stripped of his old dignities as a druid, Archdruid [From.GetName] is no longer considered worthy of his position as Archdruid of the Pictish faith. To succeed him, the Circle of Druids has acclaimed you, his recognized successor, as the next Archdruid to lead the Reformed Pictish religion.;;;;;;;;;;;;;x
EVTOPTA316151;I will guide the faithful well! Certainly better than [From.GetHerHim]...;;;;;;;;;;;;;x
EVTNAME316152;Archdruid Unworthy;;;;;;;;;;;;;x
EVTDESC316152;After being stripped of his old dignities as a druid, Archdruid [FromFrom.GetName] is no longer considered worthy of his position as Archdruid of the Pictish faith. To succeed him, the Circle of Druids has acclaimed his recognized successor, [Root.RelHead.GetTitledName], as the next Archdruid to lead the Reformed Pictish religion.;;;;;;;;;;;;;x
EVTDESC316152_1;After being stripped of his old dignities as a druid, Archdruid [FromFrom.GetName] is no longer considered worthy of his position as Archdruid of the Pictish faith. Without any recognized successor, the esteemed position of the Pictish Archdruidship has lapsed, and the position will become vacant until a suitable candidate arises to take the mantle once more.;;;;;;;;;;;;;x
EVTOPTA316152;May [This.Religion.GetRandomGodName] help [Root.RelHead.GetHerHim] guide us well.;;;;;;;;;;;;;x
EVTOPTB316152;May [This.Religion.GetRandomGodName] help us find a new leader in the faith.;;;;;;;;;;;;;x
EVTNAME316154;Death of the Archdruid Successor;;;;;;;;;;;;;x
EVTDESC316154;With your premature death, it seems now that you will never have the chance to lead the faithful as the Pictish Archdruid. The Circle of Druids must now convene once more to choose [pict_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316154;May [This.Religion.GetRandomGodName] help them find someone else as worthy as I was.;;;;;;;;;;;;;x
EVTNAME316155;Conversion of the Archdruid Successor;;;;;;;;;;;;;x
EVTDESC316155;With your conversion to the [This.Religion.GetName] faith, you have been denounced by the druids and are no longer recognized as the successor to the Pictish Archdruidship. The Circle of Druids will now convene once more to choose [pict_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316155;Soon the infidels will see the power of [This.Religion.GetRandomGodName] as well!;;;;;;;;;;;;;x
EVTNAME316156;Archdruid Successor Unworthy;;;;;;;;;;;;;x
EVTDESC316156;Having being stripped of your dignities as a druid, you are no longer considered worthy to succeed [pict_archdruid.GetTitledName] as the highest of the druids. The Circle of Druids will now convene once more to choose [pict_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316156;As if they knew what a druid really was anyway...;;;;;;;;;;;;;x
EVTNAME316157;Archdruid Successor Incapable;;;;;;;;;;;;;x
EVTDESC316157;Having being rendered incapable, you are no longer considered able to carry out the duties of the Archdruidship as [pict_archdruid.GetTitledName]'s successor. The Circle of Druids must now convene once more to choose [pict_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316157;Ggghnnn...*drool*;;;;;;;;;;;;;x
EVTNAME316158;Archdruid Successor Unlanded;;;;;;;;;;;;;x
EVTDESC316158;With the loss of all your ancestral lands, you are now nothing more than a penniless courtier at the court of [Root.Host.GetTitledName], without the power of prestige expected of that of a future Archdruid. The Circle of Druids must now convene once more to choose [pict_archdruid.GetTitledName]'s new successor.;;;;;;;;;;;;;x
EVTOPTA316158;All is lost... But it is for the best.;;;;;;;;;;;;;x
############### GAELIC PAGANISM ###############
EVTNAME316202;The Gaelic Archdruidship;;;;;;;;;;;;;x
EVTDESC316202;As part of the Gaelic reformation, the Gaelic church has been reformed into a strict hierarchy. Recognizing your great knowledge, piety, and respect, [From.GetTitledName] has decided to bestow the honour of making you the first Archdruid of the Gaelic Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316202;For [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316204;Vacant Archdruidship;;;;;;;;;;;;;x
EVTDESC316204;While our faith has been reformed into a strict hierarchy with a single archdruid being the spiritual leader of all, we have been unable to find any Gaelic druid powerful enough to take the title. We must now wait until a suitable druid rises to become the first Archdruid of the Gaelic Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316204;We must find a druid worthy of the position!;;;;;;;;;;;;;x
EVTNAME316205;Vacant Archdruidship;;;;;;;;;;;;;x
EVTDESC316205;While our faith has been reformed into a strict hierarchy with a single archdruid being the spiritual leader of all, [From.GetTitledName] has been unable to find any Gaelic druid powerful enough to take the title. We must now wait until a suitable druid rises to become the first Archdruid of the Gaelic Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316205;We must find a druid worthy of the position!;;;;;;;;;;;;;x
EVTNAME316210;The Archdruid Succession;;;;;;;;;;;;;x
EVTDESC316210;As the first Archdruid of the Gaelic faith, it is your duty to ensure that the new Gaelic hierachy continues after your death. To this end, you have decided to convene The Circle of Druids to choose the most suitable candidate from all the druids of the world to succeed you once you die, as the new form of succession of the Archdruidship.;;;;;;;;;;;;;x
EVTDESC316210_0;With your ascension as the new Archdruid of the Gaelic faith, the time has come to choose your successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316210_1;With the death of [From.GetTitledName], your former successor, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316210_2;With the conversion of the infidel [From.GetTitledName], your former successor, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316210_3;With your former successor [From.GetTitledName] now no longer considered a proper druid, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316210_4;With your former successor [From.GetTitledName] now incapable of performing his functions, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTDESC316210_5;With your former successor [From.GetTitledName] now unlanded and no longer holding the power required to wield a title of such rank, the time has come to choose your new successor. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed you once you die.;;;;;;;;;;;;;x
EVTOPTA316210;A great council will be convened!;;;;;;;;;;;;;x
EVTNAME316211;The Archdruid Succession;;;;;;;;;;;;;x
EVTDESC316211;As the first Archdruid of the Gaelic faith, it is [From.GetTitledName]'s duty to ensure that the new Gaelic hierachy continues after [From.GetHersHis] death. To this end, [From.GetSheHe] has decided to convene The Circle of Druids to choose the most suitable candidate from all the druids of the world to succeed him once [From.GetSheHe] dies, as the new form of succession of the Archdruidship.;;;;;;;;;;;;;x
EVTDESC316211_0;With [Root.RelHead.GetTitledName]'s ascension as the new Archdruid of the Gaelic faith, the time has come to choose the next successor to the Archdruidship. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316211_1;With the death of [From.GetTitledName], the former successor to the head of the Circle of Druids, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316211_2;With the conversion of the infidel [From.GetTitledName], the former successor to the head of the Circle of Druids, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316211_3;With the former successor to the head of the Circle of Druids [From.GetTitledName] now no longer considered a proper druid, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316211_4;With the former successor to the head of the Circle of Druids [From.GetTitledName] now incapable of performing his functions, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTDESC316211_5;With the former successor to the head of the Circle of Druids [From.GetTitledName] now unlanded and no longer holding the power required to wield a title of such rank, the time has come to choose a new one. The Circle of Druids will convene once more to choose the most suitable candidate from all the druids of the world to succeed [Root.RelHead.GetTitledName] once [Root.RelHead.GetSheHe] dies.;;;;;;;;;;;;;x
EVTOPTA316211;It is time for us to meet once more.;;;;;;;;;;;;;x
EVTOPTB316211;May the gods guide the druids in all their wisdom!;;;;;;;;;;;;;x
EVTNAME316212;Invitation for Candidacy;;;;;;;;;;;;;x
EVTDESC316212;As a druid, you are one of the most highly respected religious figures in the Gaelic world. As such, the Circle of Druids has invited you to be considered to be the next successor to the Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316212;I would be interested in this opportunity.;;;;;;;;;;;;;x
EVTOPTB316212;No, I do not think that I would make the best candidate.;;;;;;;;;;;;;x
EVTOPTC316212TT;You offer your name as a candidate. You will be judged based on several factors, including your piety, prestige, learning, diplomacy, rank, and traits.;;;;;;;;;;;;;x
EVTNAME3162121;No Potential Candidates;;;;;;;;;;;;;x
EVTDESC3162121;It has come to your attention that despite your best efforts to search far and wide, your council has been unable to find any landed druids worthy of your esteemed position. Without a proper successor to succeed you, the Gaelic Archdruidship will become vacant after your death unless a suitable candidate presents himself.;;;;;;;;;;;;;x
EVTOPTA3162121;This is quite worrying...;;;;;;;;;;;;;x
EVTNAME3162122;No Potential Archdruid Candidates;;;;;;;;;;;;;x
EVTDESC3162122;Despite searching far and wide, the Circle of Druids has been unable to find any druids of a suitable rank. Without a proper successor to succeed [Root.RelHead.GetTitledName], the Gaelic Archdruidship will become vacant after [Root.RelHead.GetHerHis] death unless a suitable candidate presents himself.;;;;;;;;;;;;;x
EVTOPTA3162122;This is worrying news...;;;;;;;;;;;;;x
EVTDESC316213;Number of Candidates (DEBUG): [Root.num_druid_candidates.GetValue];;;;;;;;;;;;;x
EVTDESC3162140;Druid Score: [From.druid_score.GetValue];;;;;;;;;;;;;x
EVTNAME316216;Candidate Defeated;;;;;;;;;;;;;x
EVTDESC316216;Unfortunately, the Circle of Druids has decided that you are not the most worthy candidate to be the successor of the Archdruid, and has settled on another candidate as more suitable.;;;;;;;;;;;;;x
EVTOPTA316216;Maybe next time.;;;;;;;;;;;;;x
EVTNAME3162170;Successor Chosen;;;;;;;;;;;;;x
EVTDESC3162170;After a long discussion regarding the abilities and worthiness of each druid that had offered himself as a candidate, you and the Circle of Druids have settled on [gael_druid_successor.GetTitledName] as a suitable successor for the Archdruidship.;;;;;;;;;;;;;x
EVTOPTA3162170;May [gael_druid_successor.GetSheHe] have the wisdom and strength to be successful when I am gone.;;;;;;;;;;;;;x
EVTNAME316218;Successor Chosen;;;;;;;;;;;;;x
EVTDESC316218;After a long discussion regarding the abilities and worthiness of each druid that had offered himself as a candidate, [From.GetTitledName] and the Circle of Druids have settled on you as a suitable successor for the Archdruidship! You have been invited to become the official Archdruid Successor.;;;;;;;;;;;;;x
EVTOPTA316218;Praise [This.Religion.GetRandomGodName]!;;;;;;;;;;;;;x
EVTNAME316219;Successor Chosen;;;;;;;;;;;;;x
EVTDESC316219;After a long discussion regarding the abilities and worthiness of each druid that had offered himself as a candidate, [Root.RelHead.GetTitledName] and the Circle of Druids have settled on [gael_druid_successor.GetTitledName] as a suitable successor for the Archdruidship.;;;;;;;;;;;;;x
EVTOPTA316219;May [gael_druid_successor.GetSheHe] have the wisdom and strength to succeed [Root.RelHead.GetTitledName].;;;;;;;;;;;;;x
EVTNAME316220;A New Successor Candidate;;;;;;;;;;;;;x
